"id","raw","encoded","pred","label","dist","training_count","not_exact"
"2629","1 can (4 ounces) mushroom stems and pieces, drained","1 can ( 4 ounces ) mushroom stems and pieces , drained","brown mushroom","","0.39589322","335","False"
"6623","1/4 teaspoon sea salt","1 / 4 teaspoon sea salt","table salt","kosher salt","0.1221238","113","True"
"8666","3 ounces dried apple slices","3 ounces dried apple slices","dried rosemary","","0.37822473","335","False"
"656","1 tablespoon Pâté (optional, but recommended)","1 tablespoon UNK ( optional , but recommended )","regular mayonnaise","","0.25691944","335","False"
"2979","¼ cup plus 2 Tbsp. extra-virgin olive oil, plus more for drizzling","1 / 4 cup plus 2 Tbsp . extra - virgin olive oil , plus more for drizzling","extra-virgin olive oil","olive oil","0.18078694","223","False"
"3078","Vegan Parmesan Cheese","Vegan Parmesan Cheese","grated parmesan cheese","","0.24359348","335","False"
"726","1 cup uncooked brown basmati rice, for serving (rice is optional, I like to cook extra to have on hand for other meals)","1 cup uncooked brown basmati rice , for serving ( rice is optional , I like to cook extra to have on hand for other UNK )","brown rice","","0.23382014","335","False"
"4986","1/2 teaspoon dried mint, dill or tarragon","1 / 2 teaspoon dried mint , dill or tarragon","dried basil leaf","","0.31065625","335","False"
"485","1/4 cup tamarind juice","1 / 4 cup tamarind juice","lime juice","","0.29848605","335","False"
"365","2 tsp kecap manis ((Note 3))","2 tsp kecap manis ( ( Note 3 ) )","chili garlic sauce","","0.36342928","335","False"
"1261","1 can condensed tomato soup","1 can condensed tomato soup","cream of chicken soup","","0.40602747","335","False"
"2477","3 tablespoons finely chopped lemongrass- or use lemongrass paste.","3 tablespoons finely chopped lemongrass - or use lemongrass paste .","fresh ginger","","0.3010723","335","False"
"2776","2 tablespoon coconut aminos","2 tablespoon coconut UNK","coconut oil","","0.38002697","335","False"
"553","½ teaspoon pimentón","1 / 2 teaspoon pimentón","ground paprika","","0.36248285","335","False"
"7652","3 cups leftover cooked quinoa,* brown rice,* or uncooked cauliflower rice*","3 cups leftover cooked quinoa , brown rice , or uncooked cauliflower rice","cooked white rice","","0.34547222","335","False"
"440","6 cups watercress","6 cups watercress","arugula","","0.36042273","335","False"
"4865","Pinch red pepper flakes","Pinch red pepper flakes","crushed red pepper flake","ground red pepper","0.20419511","33","False"
"915","8 cardamom pods, lightly crushed with the flat side of a knife","8 cardamom pods , lightly crushed with the flat side of a knife","ground cardamom","","0.37555993","335","False"
"1087","4 ounces grated gruyère or Comté cheese","4 ounces grated gruyère or Comté cheese","shredded colby cheese","shredded gruyere cheese","0.20959224","5","False"
"4353","1 (12-ounce) bag fresh or frozen cranberries","1 ( 12 - ounce ) bag fresh or frozen cranberries","dried cranberry","","0.43274146","335","False"
"4173","4 skinless chicken legs","4 skinless chicken legs","skinless chicken breast","","0.1645577","335","False"
"454","1 tbsp. extra-virgin olive oil","1 tbsp . extra - virgin olive oil","extra-virgin olive oil","olive oil","0.07170718","223","False"
"3174","2 tsp Bragg's Aminos","2 tsp Bragg s Aminos","white onion","","0.38631368","335","False"
"3241","1-1/2 cups cubed cooked turkey breast","1 - 1 / 2 cups cubed cooked turkey breast","turkey breast","","0.34062296","335","False"
"3775","3 small dried hot red peppers","3 small dried hot red peppers","ancho dried chili","","0.24937953","335","False"
"2897","3 dried chili peppers ((de-seeded and cut into segments))","3 dried chili peppers ( ( de - seeded and cut into segments ) )","ancho dried chili","","0.27272624","335","False"
"2646","1 1/2 cups cooked and cooled farro","1 1 / 2 cups cooked and cooled farro","pancetta","","0.29796755","335","False"
"6770","1 tablespoon poultry seasoning","1 tablespoon poultry seasoning","Italian seasoning","","0.26303965","335","False"
"6345","2 cups cooked white rice","2 cups cooked white rice","cooked white rice","white rice","0.10149488","25","False"
"2916","soft/hard-boiled egg","soft / hard - boiled egg","egg","","0.22710148","335","False"
"6665","1 Tbsp fresh sage (chopped)","1 Tbsp fresh sage ( chopped )","ground dried sage","","0.31406832","335","False"
"5043","1 tbsp coconut aminos (or fish sauce, if not vegan)","1 tbsp coconut UNK ( or fish sauce , if not vegan )","white sugar","","0.3579855","335","False"
"1332","1 tsp salt, celtic sea salt preferred","1 tsp salt , UNK sea salt preferred","table salt","kosher salt","0.18240166","113","True"
"4210","3/4 cup frozen raspberries","3 / 4 cup frozen raspberries","red raspberry","","0.33366472","335","False"
"5443","1 bulb garlic, peeled","1 bulb garlic , peeled","garlic","","0.24533841","335","False"
"4740","1/4 cup roasted chickpeas (recipe below)","1 / 4 cup roasted chickpeas ( recipe below )","chickpea","","0.21832344","335","False"
"3913","2/3 cup buffalo hot sauce of choice, see note","2 / 3 cup buffalo hot sauce of choice , see note","barbecue sauce","","0.38739687","335","False"
"446","1 tsp. Gochujang Red Pepper Paste","1 tsp . Gochujang Red Pepper Paste","red bell pepper","","0.42494485","335","False"
"1174","1/2 cup (120ml) homemade or store-bought tahini sauce (note that tahini and tahini sauce are different products)","1 / 2 cup ( UNK ) homemade or store - bought tahini sauce ( note that tahini and tahini sauce are different UNK )","tahini","","0.2698528","335","False"
"2655","1 1/2 cups cooked and cooled red quinoa","1 1 / 2 cups cooked and cooled red quinoa","quinoa","","0.41405958","335","False"
"5025","3 tablespoons cooked peas ( from above)","3 tablespoons cooked peas ( from above )","frozen pea","","0.24722612","335","False"
"165","⅓ cup Mexican Crema","1 / 3 cup Mexican Crema","70% lean ground beef","","0.36582124","335","False"
"884","10-15 frozen cylindrical rice cakes (optional), or rice noodles, or pasta, or steamed rice","10 - 15 frozen cylindrical rice cakes ( optional ) , or rice noodles , or pasta , or steamed rice","frozen mixed vegetable","","0.3658175","335","False"
"4086","1 Tbsp. Meatloaf Seasoning","1 Tbsp . UNK Seasoning","fish sauce","","0.4018513","335","False"
"2781","1 teaspoon lemon grass, sliced","1 teaspoon lemon grass , sliced","lemon","","0.37227404","335","False"
"668","1/2 - 3/4 cup unsweetened vanilla almond milk","1 / 2 - 3 / 4 cup unsweetened vanilla almond milk","almond milk","","0.17073572","335","False"
"5109","Finely grated pecorino, to serve","Finely grated pecorino , to serve","grated parmesan cheese","","0.29119536","335","False"
"56","2 Tbsp. rice wine vinegar","2 Tbsp . rice wine vinegar","rice vinegar","white rice","0.13357687","25","False"
"1113","1 pound ground beef (at least 25% fat)","1 pound ground beef ( at least 25 % fat )","ground beef","75% lean ground beef","0.18714291","1","False"
"3014","3 Persian cucumbers, halved lengthwise, thinly sliced into half moons","3 Persian cucumbers , halved lengthwise , thinly sliced into half moons","slicing cucumber","","0.25825298","335","False"
"126","1 loaf ciabatta bread, 12 to 14 inches long, halved","1 loaf ciabatta bread , 12 to 14 inches long , halved","sandwich bread","","0.27031127","335","False"
"2630","Hot cooked pasta or rice","Hot cooked pasta or rice","penne","","0.2941767","335","False"
"2230","1 cup pea shoots","1 cup pea shoots","cannellini bean","","0.27174813","335","False"
"4156","1 teaspoon chopped fresh sage","1 teaspoon chopped fresh sage","ground dried sage","","0.24185553","335","False"
"182","6 ounces jicama","6 ounces jicama","daikon","","0.3368197","335","False"
"7062","1 teaspoon Sichuan peppercorns, crushed","1 teaspoon Sichuan peppercorns , crushed","ground black pepper","","0.37550023","335","False"
"8059","1 teaspoon poultry seasoning","1 teaspoon poultry seasoning","Italian seasoning","","0.2560882","335","False"
"4056","2 anchovies (, whole (or 1/2 tsp anchovy paste))","2 anchovies ( , whole ( or 1 / 2 tsp anchovy paste ) )","shallot","","0.4371202","335","False"
"3421","1/2 cup green or brown lentils","1 / 2 cup green or brown lentils","brown lentil","","0.38577557","335","False"
"954","2 teaspoons Chinese black vinegar (or young/cheap balsamic vinegar)","2 teaspoons Chinese black vinegar ( or young / UNK balsamic vinegar )","ground fennel","","0.3035683","335","False"
"1355","za'atar","za atar","ground paprika","","0.37578523","335","False"
"5421","1 teaspoon chopped fresh oregano","1 teaspoon chopped fresh oregano","dried oregano leaf","","0.2630276","335","False"
"2185","1 tablespoon gochujang, check labels for gluten-free","1 tablespoon gochujang , check UNK for gluten - free","sriracha","","0.26722002","335","False"
"1867","1/2 teaspoon prepared wasabi","1 / 2 teaspoon prepared wasabi","sriracha","","0.32696235","335","False"
"3623","6 chicken legs (drumsticks with thighs; about 3 pounds)","6 chicken legs ( drumsticks with thighs about 3 pounds )","chicken drumstick with skin","","0.24675474","335","False"
"2997","64 ounces (8 cups) low-sodium vegetable broth","64 ounces ( 8 cups ) low - sodium vegetable broth","vegetable broth","","0.2655443","335","False"
"7885","5 tablespoons low-carb sweetener (Erythritol) ((more or less to taste))","5 tablespoons low - UNK UNK ( UNK ) ( ( more or less to taste ) )","regular mayonnaise","","0.46909207","335","False"
"6444","1 tablespoon dried basil","1 tablespoon dried basil","ground dried basil","dried basil leaf","0.11142432","1","False"
"1289","1 cup cherries (frozen, pits removed)","1 cup cherries ( frozen , pits removed )","frozen mixed berry","","0.3801623","335","False"
"1766","2 1/2 ounces pecorino-Romano cheese, shaved (about 1 1/4 cups)","2 1 / 2 ounces pecorino - Romano cheese , shaved ( about 1 1 / 4 cups )","grated parmesan cheese","shredded parmesan cheese","0.24402785","4","True"
"3226","2 cups cooked quinoa (about 3/4 cup uncooked)","2 cups cooked quinoa ( about 3 / 4 cup uncooked )","macaroni","","0.40183342","335","False"
"1146","Sun Basket lemongrass paste (lemongrass - olive oil - fresh garlic - fresh ginger - turmeric)","Sun UNK lemongrass paste ( lemongrass - olive oil - fresh garlic - fresh ginger - turmeric )","fresh ginger","","0.33249626","335","False"
"4442","2 inch lotus root (renkon) ((peeled and precooked, “Renkon no Mizuni”))","2 inch lotus root ( UNK ) ( ( peeled and precooked , UNK no UNK ) )","fresh ginger","","0.38587433","335","False"
"2705","8 ounces cavatappi or other short curly pasta","8 ounces cavatappi or other short curly pasta","penne","","0.35853836","335","False"
"2384","1/4 cup tortilla strips","1 / 4 cup tortilla strips","green leaf lettuce","","0.4001806","335","False"
"264","2 dried pasilla chiles","2 dried pasilla chiles","ancho dried chili","","0.26715606","335","False"
"3336","1 tablespoon tapioca flour or flour of choice","1 tablespoon tapioca flour or flour of choice","all-purpose white flour","","0.27440408","335","False"
"4610","lettuce for your burgers","lettuce for your UNK","romaine lettuce","green leaf lettuce","0.19080237","5","False"
"189","1 teaspoon sumac","1 teaspoon sumac","cumin seed","","0.40268368","335","False"
"1460","3/4 cup apple cider","3 / 4 cup apple cider","apple cider vinegar","","0.30826303","335","False"
"3131","1/2 teaspoon garlic salt","1 / 2 teaspoon garlic salt","table salt","","0.37949556","335","False"
"6104","2 nectarines, about 1 pound, cut into 1/2-inch dice","2 nectarines , about 1 pound , cut into 1 / 2 - inch dice","kiwi","","0.24907449","335","False"
"3506","1 cup sliced shiitake mushrooms","1 cup sliced shiitake mushrooms","shiitake mushroom","","0.14844985","335","False"
"4433","2 cups chopped roasted skinless, boneless chicken breasts (about 2 breast halves)","2 cups chopped roasted skinless , boneless chicken breasts ( about 2 breast halves )","skinless chicken breast","rotisserie chicken","0.2623915","11","True"
"2291","100 g / 3.5 oz gruyere (or mozzarella cheese, or other melting cheese of choice)","100 g / 3 . 5 oz UNK ( or mozzarella cheese , or other melting cheese of choice )","shredded colby cheese","shredded gruyere cheese","0.25103754","5","False"
"3723","2 Tablespoons Vegenaise","2 Tablespoons Vegenaise","unsalted butter","","0.41184717","335","False"
"8970","1 tsp. Penzeys Pork Chop Seasoning (see notes)","1 tsp . UNK Pork UNK Seasoning ( see notes )","cajun seasoning","","0.46153522","335","False"
"863",".35 ounces instant yeast, such as SAF Instant Yeast (10g; about 2 teaspoons)",". 35 ounces instant yeast , such as SAF Instant Yeast ( 10 g about 2 teaspoons )","bread crumb","","0.41187716","335","False"
"1800","1 tablespoon spicy bean paste ((douban la jiang))","1 tablespoon spicy bean paste ( ( douban la jiang ) )","tomato paste","","0.3986131","335","False"
"4531","1 tablespoon coconut amino acids (or tamari: gluten free soy sauce)","1 tablespoon coconut UNK UNK ( or tamari gluten free soy sauce )","tamari","","0.33473182","335","False"
"8907","8 chicken drumsticks (skin removed)","8 chicken drumsticks ( skin removed )","chicken drumstick with skin","skinless chicken drumstick","0.10775044","1","False"
"1176","Israeli pickles, for serving (see note)","Israeli pickles , for serving ( see note )","fresh chive","","0.39065942","335","False"
"2576","1/2 cup Bacon bits","1 / 2 cup Bacon bits","yellow mustard","","0.35592726","335","False"
"8196","1 or 2 teaspoons chipotle powder (choose your heat level, or omit. We use 2)","1 or 2 teaspoons chipotle powder ( choose your heat level , or omit . UNK use 2 )","chili powder","","0.26859882","335","False"
"5510","4 hard boiled eggs (sliced or quartered)","4 hard boiled eggs ( sliced or quartered )","egg","","0.2952188","335","False"
"4672","1 pound baby potatoes (I used tri color)","1 pound baby potatoes ( I used tri color )","red potato","","0.31336522","335","False"
"6581","1 teaspoon marmite, vegemite, or Maggi seasoning","1 teaspoon UNK , UNK , or Maggi seasoning","regular mayonnaise","","0.45437157","335","False"
"290","2 tablespoons almond butter or peanut butter","2 tablespoons almond butter or peanut butter","peanut butter","","0.2817839","335","False"
"2066","1/4 cup Coconut Aminos","1 / 4 cup Coconut Aminos","tamari","","0.35531592","335","False"
"7576","1 Roasted Red Bell Pepper (sliced )","1 Roasted Red UNK Pepper ( sliced )","fresh red chili pepper","red bell pepper","0.29987925","60","True"
"3129","Black vinegar, for serving","Black vinegar , for serving","white vinegar","","0.3480227","335","False"
"1945","2 lbs ground lamb","2 lbs ground lamb","ground beef","","0.2901554","335","False"
"5233","Canned julienned beets (optional)","Canned julienned beets ( optional )","beets","","0.21856925","335","False"
"5156","1 ancho or chipotle chile, soaked, stemmed, seeded and minced; or 1 teaspoon good chile powder","1 ancho or chipotle chile , soaked , stemmed , seeded and minced or 1 teaspoon good chile powder","chili powder","","0.3585785","335","False"
"2745","7 whole dried Chinese red chili peppers ((optional))","7 whole dried Chinese red chili peppers ( ( optional ) )","ancho dried chili","","0.21643472","335","False"
"2794","4 tablespoon coconut aminos","4 tablespoon coconut UNK","coconut oil","","0.35491604","335","False"
"7040","4 cups mirepoix*","4 cups UNK","regular mayonnaise","","0.33241326","335","False"
"4172","4 skinless chicken thighs","4 skinless chicken thighs","boneless, skinless chicken thigh","bone-in chicken thigh with skin","0.2136497","8","True"
"5027","1 teaspooon truffle oil","1 teaspooon truffle oil","olive oil","","0.25603163","335","False"
"811","½ oz. Hazelnut Pieces","1 / 2 oz . UNK Pieces","red potato","","0.40004447","335","False"
"4723","2 tablespoons mirin (Japanese rice wine)","2 tablespoons mirin ( Japanese rice wine )","white wine","","0.2619805","335","False"
"4708","1 lb. <p>broccoli rabe, trimmed</p>","1 lb . broccoli rabe , trimmed","fresh green asparagus","","0.28680646","335","False"
"4827","1/2 cup salsa verde","1 / 2 cup salsa verde","salsa","","0.27677593","335","False"
"498","1/4 cup extra virgin olive oil","1 / 4 cup extra virgin olive oil","extra-virgin olive oil","olive oil","0.054285314","223","False"
"3113","2 lb baby potatoes","2 lb baby potatoes","red potato","","0.2708629","335","False"
"474","1 can Italian-style stewed tomatoes (chopped)","1 can Italian - style stewed tomatoes ( chopped )","crushed tomato","","0.33139876","335","False"
"4541","1 cup fresh thai basil leaves","1 cup fresh UNK basil leaves","fresh basil","","0.14649671","335","False"
"3710","2 hard boiled eggs (finely diced)","2 hard boiled eggs ( finely diced )","egg","","0.2033306","335","False"
"366","1 tsp dark soy sauce ((Note 4))","1 tsp dark soy sauce ( ( Note 4 ) )","dark soy sauce","soy sauce","0.13873069","51","False"
"4559","1/2 cup coconut water","1 / 2 cup coconut water","coconut milk","","0.26622495","335","False"
"181","2 tablespoons fried shallots – contains soy (optional)","2 tablespoons fried shallots contains soy ( optional )","shallot","","0.4442528","335","False"
"3878","few sprigs fresh tarragon or dill","few sprigs fresh tarragon or dill","fresh dill","","0.23944226","335","False"
"83","Sauce:","Sauce","pepita","","0.33685228","335","False"
"2654","fresh herbs for garnish","fresh herbs for garnish","fresh basil","","0.25825667","335","False"
"8965","1 sprig Tarragon","1 sprig Tarragon","fresh ginger","","0.28016806","335","False"
"5121","1 cup pepperoni, chopped","1 cup pepperoni , chopped","pepperoni","","0.17060429","335","False"
"6891","pickled red ginger (beni shoga or kizami beni shoga) ((Kizami Shoga) (to garnish))","pickled red ginger ( beni UNK or UNK beni UNK ) ( ( UNK UNK ) ( to garnish ) )","red raspberry","","0.35122073","335","False"
"6681","1 teaspoon amchur (dried mango powder)","1 teaspoon amchur ( dried mango powder )","garam masala","","0.27675092","335","False"
"8008","⅓ cup cooked baked beans, homemade or canned, with sauce","1 / 3 cup cooked baked beans , homemade or canned , with sauce","refried bean","","0.41804415","335","False"
"3891","1/2 bag coleslaw mix (shredded cabbage and carrots)","1 / 2 bag coleslaw mix ( shredded cabbage and carrots )","broccoli slaw mix","","0.26315606","335","False"
"1168","2 tablespoons (30ml) fresh juice from 1 lemon","2 tablespoons ( UNK ) fresh juice from 1 lemon","lemon juice","lemon","0.24539949","28","False"
"3430","1 tablespoon molasses","1 tablespoon molasses","maple syrup","","0.3262293","335","False"
"3047","8 cups unsalted vegetable stock","8 cups unsalted vegetable stock","vegetable broth","","0.19341388","335","False"
"425","1 tablespoon extra-virgin olive oil","1 tablespoon extra - virgin olive oil","extra-virgin olive oil","olive oil","0.04535059","223","False"
"8597","1 teaspoon matcha powder","1 teaspoon matcha powder","chili powder","","0.29880136","335","False"
"6032","Optional: 1/4 cup diced pickled jalapenos","Optional 1 / 4 cup diced pickled jalapenos","pickled sweet red pepper","","0.38542888","335","False"
"254","1 lemongrass stalk, chopped","1 lemongrass stalk , chopped","fresh ginger","","0.313996","335","False"
"2302","500 g / 1 lb lamb mince ((ground lamb, or beef) (Note 1))","500 g / 1 lb lamb UNK ( ( ground lamb , or beef ) ( Note 1 ) )","bay leaf","","0.4008702","335","False"
"2476","¼ cup galangal root, sliced into ⅛ thick disks, skins ok ( 2 inch piece)","1 / 4 cup galangal root , sliced into 1 / 8 thick disks , skins UNK ( 2 inch piece )","fresh ginger","","0.3304034","335","False"
"3146","1 teaspoon bacon fat or extra virgin olive oil","1 teaspoon bacon fat or extra virgin olive oil","bacon","","0.30170238","335","False"
"8913","1/4 teaspoon ground pepper","1 / 4 teaspoon ground pepper","ground black pepper","ground red pepper","0.10726814","33","False"
"1836","1/4 - 1/2 tsp maple extract","1 / 4 - 1 / 2 tsp maple extract","vanilla extract","","0.3488953","335","False"
"3221","1 teaspoon Aleppo-style pepper, plus more for serving","1 teaspoon Aleppo - style pepper , plus more for serving","green bell pepper","","0.4164877","335","False"
"8870","tabbouleh salad","UNK salad","ranch dressing mix","","0.357171","335","False"
"322","1/4 cup tortilla strips, for garnish","1 / 4 cup tortilla strips , for garnish","green leaf lettuce","","0.38609642","335","False"
"5206","¼ cup microgreens, optional","1 / 4 cup microgreens , optional","crumbled feta cheese","","0.45774257","335","False"
"2962","4 4-inch squares focaccia or similar flatbread, sliced in two horizontally","4 4 - inch squares focaccia or similar flatbread , sliced in two horizontally","sandwich bread","","0.33213645","335","False"
"4458","1 scoop vanilla protein powder or collagen peptides (see note)","1 scoop vanilla protein powder or UNK UNK ( see note )","cocoa powder","","0.2489206","335","False"
"1069","1-inch piece cinnamon","1 - inch piece cinnamon","ground cinnamon","","0.29579353","335","False"
"396","2 tbsp of coriander (finely chopped)","2 tbsp of coriander ( finely chopped )","cilantro","whole coriander seed","0.21747014","5","False"
"8347","1 pound part-skim mozzarella cheese (4 cups), shredded and divided","1 pound part - skim mozzarella cheese ( 4 cups ) , shredded and divided","low-moisture part-skim mozzarella cheese","shredded low-moisture part-skim mozzarella cheese","0.23065981","15","False"
"2326","1/2 cup Fresh fruit, such as apples, banana, strawberries sliced","1 / 2 cup Fresh fruit , such as apples , banana , strawberries sliced","blueberry","","0.4483304","335","False"
"2917","Fukujinzuke (red pickled daikon)","UNK ( red pickled daikon )","english cucumber","","0.33427352","335","False"
"7973","generous pinch saffron (optional)","generous pinch saffron ( optional )","ground oregano","","0.34549809","335","False"
"23","1 teaspoon coarsely crushed Sichuan pepper","1 teaspoon coarsely crushed Sichuan pepper","ground black pepper","","0.37793022","335","False"
"3149","1 to 2 teaspoons dry rub","1 to 2 teaspoons dry rub","honey","","0.49697173","335","False"
"8236","Sun Basket ginger sauce base (fish sauce - lime juice - sambal oelek - ginger - coconut sugar)","Sun UNK ginger sauce base ( fish sauce - lime juice - sambal oelek - ginger - coconut sugar )","lime juice","","0.34659395","335","False"
"3246","4 lettuce leaves","4 lettuce leaves","romaine lettuce","green leaf lettuce","0.11791172","5","False"
"3615","2 tablespoons (30ml) whole grain mustard","2 tablespoons ( UNK ) whole grain mustard","dijon mustard","","0.24784794","335","False"
"2801","600 g / 1.2 lb scotch fillet steak / boneless rib eye ((Note 1))","600 g / 1 . 2 lb scotch fillet steak / boneless rib eye ( ( Note 1 ) )","pork tenderloin","","0.4268145","335","False"
"2470","1/2 cup coarsely grated Gruyère cheese (about 2 1/2 ounces)","1 / 2 cup coarsely grated Gruyère cheese ( about 2 1 / 2 ounces )","shredded colby cheese","shredded gruyere cheese","0.23903842","5","False"
"4444","4 Shiso leaves (Ooba)","4 Shiso leaves ( UNK )","romaine lettuce","","0.42438456","335","False"
"864","1.125 ounces Extra Virgin olive oil (32g; about 3 tablespoons)","1 . 125 ounces Extra Virgin olive oil ( 32 g about 3 tablespoons )","extra-virgin olive oil","olive oil","0.28683096","223","False"
"5405","1 (16-ounce) jar giardiniera salad, (drained and chopped)","1 ( 16 - ounce ) jar UNK salad , ( drained and chopped )","water-packed white tuna","","0.4096229","335","False"
"2710","4 ounces Fontina cheese, grated (about 1 cup)","4 ounces Fontina cheese , grated ( about 1 cup )","gruyere cheese","","0.37457722","335","False"
"2123","1 Tbsp lemon curd","1 Tbsp lemon curd","lemon","","0.33333585","335","False"
"843","Salsa:","Salsa","pepita","","0.3447926","335","False"
"4744","Simple Thai peanut dressing (recipe below)","Simple Thai peanut dressing ( recipe below )","Caesar dressing","","0.37087458","335","False"
"5209","1/4 cup milk","1 / 4 cup milk","whole milk","1% milk","0.18787974","8","False"
"3873","1 turkish cucumber, sliced or cut into thin ribbons ( use a veggie peeler)","1 UNK cucumber , sliced or cut into thin ribbons ( use a UNK peeler )","slicing cucumber","","0.26628062","335","False"
"934","1 tsp marjoram","1 tsp marjoram","dried thyme leaf","","0.36653748","335","False"
"6523","1/3 cup gochujang (Korean chile sauce)","1 / 3 cup gochujang ( Korean chile sauce )","red enchilada sauce","","0.4099096","335","False"
"3071","2 Tbsp nutritional yeast","2 Tbsp nutritional yeast","honey","","0.4594325","335","False"
"3563","Fennel fronds or sliced scallions, or both, for serving","Fennel fronds or sliced scallions , or both , for serving","French dressing","","0.37777692","335","False"
"7150","tortilla strips","tortilla strips","green leaf lettuce","","0.3816405","335","False"
"1112","2 teaspoons dried oregano, divided","2 teaspoons dried oregano , divided","dried oregano leaf","ground oregano","0.14286554","5","False"
"1612","1-2 Tbsp protein powder of choice or hemp seeds","1 - 2 Tbsp protein powder of choice or UNK seeds","almond flour","","0.3718612","335","False"
"752","4 oz 50% reduced fat sharp cheddar, I used Cabot","4 oz 50 % reduced fat sharp cheddar , I used Cabot","84% lean ground pork","","0.44206238","335","False"
"8646","2 teaspoons chopped fresh tarragon","2 teaspoons chopped fresh tarragon","lemon zest","","0.29035908","335","False"
