"id","raw","encoded","pred","label","dist","training_count","not_exact"
"7885","5 tablespoons low-carb sweetener (Erythritol) ((more or less to taste))","5 tablespoons low - carb sweetener ( UNK ) ( ( more or less to taste ) )","white sugar","","0.26124412","335","False"
"6444","1 tablespoon dried basil","1 tablespoon dried basil","ground dried basil","dried basil leaf","0.11973734","1","False"
"1289","1 cup cherries (frozen, pits removed)","1 cup cherries ( frozen , pits removed )","cherry","","0.25220263","335","False"
"1766","2 1/2 ounces pecorino-Romano cheese, shaved (about 1 1/4 cups)","2 1 / 2 ounces pecorino - Romano cheese , shaved ( about 1 1 / 4 cups )","grated parmesan cheese","shredded parmesan cheese","0.119854435","4","True"
"3226","2 cups cooked quinoa (about 3/4 cup uncooked)","2 cups cooked quinoa ( about 3 / 4 cup uncooked )","quinoa","","0.29588312","335","False"
"1146","Sun Basket lemongrass paste (lemongrass - olive oil - fresh garlic - fresh ginger - turmeric)","Sun UNK lemongrass paste ( lemongrass - olive oil - fresh garlic - fresh ginger - turmeric )","fresh ginger","","0.3620959","335","False"
"4442","2 inch lotus root (renkon) ((peeled and precooked, “Renkon no Mizuni”))","2 inch lotus root ( renkon ) ( ( peeled and precooked , UNK no UNK ) )","ground ginger","","0.4126988","335","False"
"2705","8 ounces cavatappi or other short curly pasta","8 ounces cavatappi or other short curly pasta","macaroni","","0.37255406","335","False"
"812","One 5-ounce (142g) canned oil- or water-packed tuna, drained well","One 5 - ounce ( 142 g ) canned oil - or water - packed tuna , drained well","water-packed light tuna","oil-packed light tuna","0.14280942","6","False"
"2384","1/4 cup tortilla strips","1 / 4 cup tortilla strips","corn tortilla","","0.3717201","335","False"
"264","2 dried pasilla chiles","2 dried pasilla chiles","ancho dried chili","","0.13656607","335","False"
"3336","1 tablespoon tapioca flour or flour of choice","1 tablespoon tapioca flour or flour of choice","all-purpose white flour","","0.18997142","335","False"
"4610","lettuce for your burgers","lettuce for your burgers","romaine lettuce","green leaf lettuce","0.12361522","5","False"
"189","1 teaspoon sumac","1 teaspoon sumac","ground black pepper","","0.4615358","335","False"
"1460","3/4 cup apple cider","3 / 4 cup apple cider","apple","","0.20164898","335","False"
"3131","1/2 teaspoon garlic salt","1 / 2 teaspoon garlic salt","table salt","","0.23600511","335","False"
"6104","2 nectarines, about 1 pound, cut into 1/2-inch dice","2 nectarines , about 1 pound , cut into 1 / 2 - inch dice","yellow peach","","0.36221507","335","False"
"3506","1 cup sliced shiitake mushrooms","1 cup sliced shiitake mushrooms","shiitake mushroom","","0.20705505","335","False"
"3723","2 Tablespoons Vegenaise","2 Tablespoons Vegenaise","biscuit dough","","0.37025964","335","False"
"8970","1 tsp. Penzeys Pork Chop Seasoning (see notes)","1 tsp . UNK Pork UNK Seasoning ( see notes )","pork wonton","","0.4249567","335","False"
"863",".35 ounces instant yeast, such as SAF Instant Yeast (10g; about 2 teaspoons)",". 35 ounces instant yeast , such as SAF Instant Yeast ( 10 g about 2 teaspoons )","2% milk","","0.39172724","335","False"
"1800","1 tablespoon spicy bean paste ((douban la jiang))","1 tablespoon spicy bean paste ( ( douban la jiang ) )","yellow curry paste","","0.35555083","335","False"
"4531","1 tablespoon coconut amino acids (or tamari: gluten free soy sauce)","1 tablespoon coconut amino acids ( or tamari gluten free soy sauce )","tamari","","0.25362828","335","False"
"8907","8 chicken drumsticks (skin removed)","8 chicken drumsticks ( skin removed )","chicken drumstick with skin","skinless chicken drumstick","0.10941005","1","False"
"2457","425g / 15 oz can chunk tuna ((preferably in oil), drained (Note 3))","425 g / 15 oz can chunk tuna ( ( preferably in oil ) , drained ( Note 3 ) )","oil-packed white tuna","oil-packed light tuna","0.23130758","6","False"
"1176","Israeli pickles, for serving (see note)","Israeli pickles , for serving ( see note )","regular mayonnaise","","0.30347675","335","False"
"2576","1/2 cup Bacon bits","1 / 2 cup Bacon bits","bacon","","0.2649784","335","False"
"8196","1 or 2 teaspoons chipotle powder (choose your heat level, or omit. We use 2)","1 or 2 teaspoons chipotle powder ( choose your heat level , or omit . UNK use 2 )","chili powder","","0.3652771","335","False"
"5510","4 hard boiled eggs (sliced or quartered)","4 hard boiled eggs ( sliced or quartered )","egg","","0.19206557","335","False"
"4672","1 pound baby potatoes (I used tri color)","1 pound baby potatoes ( I used tri color )","red potato","","0.20959799","335","False"
"6581","1 teaspoon marmite, vegemite, or Maggi seasoning","1 teaspoon marmite , vegemite , or Maggi seasoning","table salt","","0.42741418","335","False"
"290","2 tablespoons almond butter or peanut butter","2 tablespoons almond butter or peanut butter","peanut butter","","0.19107112","335","False"
"2066","1/4 cup Coconut Aminos","1 / 4 cup Coconut Aminos","coconut milk","","0.26072714","335","False"
"3129","Black vinegar, for serving","Black vinegar , for serving","white vinegar","","0.3025232","335","False"
"1945","2 lbs ground lamb","2 lbs ground lamb","ground clove","","0.21690209","335","False"
"5233","Canned julienned beets (optional)","Canned julienned beets ( optional )","beets","","0.3540684","335","False"
"5156","1 ancho or chipotle chile, soaked, stemmed, seeded and minced; or 1 teaspoon good chile powder","1 ancho or chipotle chile , soaked , stemmed , seeded and minced or 1 teaspoon good chile powder","fresh serrano pepper","","0.32373","335","False"
"2745","7 whole dried Chinese red chili peppers ((optional))","7 whole dried Chinese red chili peppers ( ( optional ) )","ancho dried chili","","0.2664641","335","False"
"2794","4 tablespoon coconut aminos","4 tablespoon coconut aminos","tamari","","0.23524132","335","False"
"7040","4 cups mirepoix*","4 cups mirepoix","green onion","","0.3061117","335","False"
"5027","1 teaspooon truffle oil","1 teaspooon truffle oil","olive oil","","0.23743898","335","False"
"811","½ oz. Hazelnut Pieces","1 / 2 oz . UNK Pieces","red lentil","","0.4308629","335","False"
"4723","2 tablespoons mirin (Japanese rice wine)","2 tablespoons mirin ( Japanese rice wine )","white wine","","0.2962451","335","False"
"4708","1 lb. <p>broccoli rabe, trimmed</p>","1 lb . broccoli rabe , trimmed","broccoli","","0.3206901","335","False"
"4827","1/2 cup salsa verde","1 / 2 cup salsa verde","salsa","","0.1258903","335","False"
"498","1/4 cup extra virgin olive oil","1 / 4 cup extra virgin olive oil","extra-virgin olive oil","olive oil","0.055985548","223","False"
"3113","2 lb baby potatoes","2 lb baby potatoes","red potato","","0.26260817","335","False"
"474","1 can Italian-style stewed tomatoes (chopped)","1 can Italian - style stewed tomatoes ( chopped )","sun-dried tomato","","0.35424146","335","False"
"4541","1 cup fresh thai basil leaves","1 cup fresh thai basil leaves","fresh basil","","0.1683264","335","False"
"3710","2 hard boiled eggs (finely diced)","2 hard boiled eggs ( finely diced )","egg","","0.22506703","335","False"
"366","1 tsp dark soy sauce ((Note 4))","1 tsp dark soy sauce ( ( Note 4 ) )","dark soy sauce","soy sauce","0.15871227","51","False"
"4559","1/2 cup coconut water","1 / 2 cup coconut water","tap water","","0.20732667","335","False"
"181","2 tablespoons fried shallots – contains soy (optional)","2 tablespoons fried shallots contains soy ( optional )","shallot","","0.3482299","335","False"
"3321","1 cup fresh sweet corn kernels (sliced off the cob is the best)","1 cup fresh sweet corn kernels ( sliced off the cob is the best )","fresh corn","frozen corn","0.24450868","13","False"
"3878","few sprigs fresh tarragon or dill","few sprigs fresh tarragon or dill","fresh spearmint","","0.3279403","335","False"
"83","Sauce:","Sauce","Cheerio","","0.30896106","335","False"
"2654","fresh herbs for garnish","fresh herbs for garnish","fresh thyme","","0.353075","335","False"
"8965","1 sprig Tarragon","1 sprig Tarragon","yellow peach","","0.3567313","335","False"
"8199","1 teaspoon coriander","1 teaspoon coriander","cilantro","whole coriander seed","0.21958971","5","False"
"5121","1 cup pepperoni, chopped","1 cup pepperoni , chopped","pepperoni","","0.0945243","335","False"
"6891","pickled red ginger (beni shoga or kizami beni shoga) ((Kizami Shoga) (to garnish))","pickled red ginger ( beni shoga or kizami beni shoga ) ( ( UNK UNK ) ( to garnish ) )","bird's eye chili pepper","","0.3973306","335","False"
"6681","1 teaspoon amchur (dried mango powder)","1 teaspoon amchur ( dried mango powder )","chili powder","","0.36238122","335","False"
"8008","⅓ cup cooked baked beans, homemade or canned, with sauce","1 / 3 cup cooked baked beans , homemade or canned , with sauce","refried bean","","0.42837512","335","False"
"3891","1/2 bag coleslaw mix (shredded cabbage and carrots)","1 / 2 bag coleslaw mix ( shredded cabbage and carrots )","coleslaw mix","","0.22710764","335","False"
"1168","2 tablespoons (30ml) fresh juice from 1 lemon","2 tablespoons ( 30ml ) fresh juice from 1 lemon","lemon juice","lemon","0.23621804","28","False"
"3430","1 tablespoon molasses","1 tablespoon molasses","apple cider vinegar","","0.39936405","335","False"
"3047","8 cups unsalted vegetable stock","8 cups unsalted vegetable stock","vegetable broth","","0.27480257","335","False"
"425","1 tablespoon extra-virgin olive oil","1 tablespoon extra - virgin olive oil","extra-virgin olive oil","olive oil","0.018782774","223","False"
"8597","1 teaspoon matcha powder","1 teaspoon matcha powder","chili powder","","0.21201581","335","False"
"6032","Optional: 1/4 cup diced pickled jalapenos","Optional 1 / 4 cup diced pickled jalapenos","fresh jalapeno pepper","","0.36945945","335","False"
"254","1 lemongrass stalk, chopped","1 lemongrass stalk , chopped","fresh ginger","","0.37684798","335","False"
"5229","1 can (14.5 ounces) low-fat coconut milk","1 can ( 14 . 5 ounces ) low - fat coconut milk","coconut milk","light coconut milk","0.24837784","9","False"
"2302","500 g / 1 lb lamb mince ((ground lamb, or beef) (Note 1))","500 g / 1 lb lamb mince ( ( ground lamb , or beef ) ( Note 1 ) )","ground clove","","0.4057623","335","False"
"2476","¼ cup galangal root, sliced into ⅛ thick disks, skins ok ( 2 inch piece)","1 / 4 cup galangal root , sliced into 1 / 8 thick disks , skins ok ( 2 inch piece )","fresh ginger","","0.28090602","335","False"
"3146","1 teaspoon bacon fat or extra virgin olive oil","1 teaspoon bacon fat or extra virgin olive oil","bacon","","0.25088388","335","False"
"8913","1/4 teaspoon ground pepper","1 / 4 teaspoon ground pepper","ground black pepper","ground red pepper","0.089589536","33","False"
"1836","1/4 - 1/2 tsp maple extract","1 / 4 - 1 / 2 tsp maple extract","maple syrup","","0.27442157","335","False"
"3221","1 teaspoon Aleppo-style pepper, plus more for serving","1 teaspoon Aleppo - style pepper , plus more for serving","chipotle pepper in adobo sauce","","0.44146666","335","False"
"8870","tabbouleh salad","tabbouleh salad","ranch dressing mix","","0.39757228","335","False"
"322","1/4 cup tortilla strips, for garnish","1 / 4 cup tortilla strips , for garnish","green bell pepper","","0.41566467","335","False"
"5206","¼ cup microgreens, optional","1 / 4 cup microgreens , optional","crumbled feta cheese","","0.3979326","335","False"
"2962","4 4-inch squares focaccia or similar flatbread, sliced in two horizontally","4 4 - inch squares focaccia or similar flatbread , sliced in two horizontally","sandwich bread","","0.3496909","335","False"
"4458","1 scoop vanilla protein powder or collagen peptides (see note)","1 scoop vanilla protein powder or collagen peptides ( see note )","vanilla extract","","0.28887293","335","False"
"1069","1-inch piece cinnamon","1 - inch piece cinnamon","ground cinnamon","","0.19039609","335","False"
"396","2 tbsp of coriander (finely chopped)","2 tbsp of coriander ( finely chopped )","cilantro","whole coriander seed","0.22373518","5","False"
"8347","1 pound part-skim mozzarella cheese (4 cups), shredded and divided","1 pound part - skim mozzarella cheese ( 4 cups ) , shredded and divided","low-moisture part-skim mozzarella cheese","shredded low-moisture part-skim mozzarella cheese","0.1202623","15","False"
"2326","1/2 cup Fresh fruit, such as apples, banana, strawberries sliced","1 / 2 cup Fresh fruit , such as apples , banana , strawberries sliced","yellow peach","","0.29456162","335","False"
"5504","2 ounce cans oil packed tuna (oil drained, 5)","2 ounce cans oil packed tuna ( oil drained , 5 )","oil-packed white tuna","oil-packed light tuna","0.14731306","6","False"
"2917","Fukujinzuke (red pickled daikon)","UNK ( red pickled daikon )","Cheerio","","0.32723445","335","False"
"7973","generous pinch saffron (optional)","generous pinch saffron ( optional )","ground dried rosemary","","0.3649633","335","False"
"23","1 teaspoon coarsely crushed Sichuan pepper","1 teaspoon coarsely crushed Sichuan pepper","ground black pepper","","0.32497042","335","False"
"3149","1 to 2 teaspoons dry rub","1 to 2 teaspoons dry rub","fresh clam","","0.3635674","335","False"
"8236","Sun Basket ginger sauce base (fish sauce - lime juice - sambal oelek - ginger - coconut sugar)","Sun UNK ginger sauce base ( fish sauce - lime juice - sambal oelek - ginger - coconut sugar )","fresh ginger","","0.38516718","335","False"
"3246","4 lettuce leaves","4 lettuce leaves","romaine lettuce","green leaf lettuce","0.11474134","5","False"
"3615","2 tablespoons (30ml) whole grain mustard","2 tablespoons ( 30ml ) whole grain mustard","dijon mustard","","0.24618092","335","False"
"2801","600 g / 1.2 lb scotch fillet steak / boneless rib eye ((Note 1))","600 g / 1 . 2 lb scotch fillet steak / boneless rib eye ( ( Note 1 ) )","boneless rib cut pork chop","","0.37701452","335","False"
"4444","4 Shiso leaves (Ooba)","4 Shiso leaves ( UNK )","bay leaf","","0.3772968","335","False"
"5405","1 (16-ounce) jar giardiniera salad, (drained and chopped)","1 ( 16 - ounce ) jar giardiniera salad , ( drained and chopped )","ranch dressing mix","","0.41426885","335","False"
"2710","4 ounces Fontina cheese, grated (about 1 cup)","4 ounces Fontina cheese , grated ( about 1 cup )","shredded yellow cheddar cheese","","0.33570522","335","False"
"4930","2 teaspoons lime","2 teaspoons lime","lime","lime juice","0.13211475","71","False"
"2123","1 Tbsp lemon curd","1 Tbsp lemon curd","lemon","","0.36592656","335","False"
"843","Salsa:","Salsa","Cheerio","","0.30024529","335","False"
"4744","Simple Thai peanut dressing (recipe below)","Simple Thai peanut dressing ( recipe below )","sesame dressing","","0.255327","335","False"
"5209","1/4 cup milk","1 / 4 cup milk","whole milk","1% milk","0.15810779","8","False"
"3873","1 turkish cucumber, sliced or cut into thin ribbons ( use a veggie peeler)","1 turkish cucumber , sliced or cut into thin ribbons ( use a veggie peeler )","slicing cucumber","","0.27323917","335","False"
"934","1 tsp marjoram","1 tsp marjoram","dried rubbed sage","","0.37353367","335","False"
"6523","1/3 cup gochujang (Korean chile sauce)","1 / 3 cup gochujang ( Korean chile sauce )","sriracha","","0.26382077","335","False"
"3071","2 Tbsp nutritional yeast","2 Tbsp nutritional yeast","bread crumb","","0.46440098","335","False"
